7,safari,jpeg,undefined,312,124,470,128
12,safari,avif,undefined,260,10,405,45
17,safari,webp,undefined,265,74,386,83
26,safari,jpeg,undefined,323,121,486,124
31,safari,avif,undefined,263,44,439,48
36,safari,webp,undefined,273,71,399,74
45,safari,jpeg,undefined,296,73,424,85
50,safari,avif,undefined,261,75,396,80
55,safari,webp,undefined,271,81,366,85
63,safari,jpeg,undefined,272,84,425,89
68,safari,avif,undefined,263,33,400,51
73,safari,webp,undefined,262,30,403,49
82,safari,jpeg,undefined,290,94,522,99
87,safari,avif,undefined,265,71,500,83
92,safari,webp,undefined,287,58,482,89
100,safari,jpeg,undefined,290,98,459,102
105,safari,avif,undefined,297,102,423,105
110,safari,webp,undefined,269,54,373,85
116,safari,jpeg,undefined,260,74,493,80
121,safari,avif,undefined,273,76,511,83
126,safari,webp,undefined,286,98,461,101
134,safari,jpeg,undefined,260,45,434,51
139,safari,avif,undefined,261,35,392,51
144,safari,webp,undefined,260,77,366,83
150,safari,jpeg,undefined,281,82,560,90
155,safari,avif,undefined,265,83,601,88
160,safari,webp,undefined,269,36,538,51
165,safari,png,undefined,275,52,1723,81
170,safari,jpeg,undefined,290,51,434,81
175,safari,avif,undefined,263,68,411,80
180,safari,webp,undefined,271,70,393,80
189,safari,jpeg,undefined,310,117,496,121
194,safari,avif,undefined,313,18,540,51
199,safari,webp,undefined,289,96,452,103
205,safari,jpeg,undefined,267,76,492,83
210,safari,avif,undefined,291,93,545,100
215,safari,webp,undefined,260,76,432,82
222,safari,jpeg,undefined,305,118,497,128
227,safari,avif,undefined,272,86,444,91
232,safari,webp,undefined,265,60,395,83
239,safari,jpeg,undefined,264,54,471,78
248,safari,webp,undefined,277,61,485,81
255,safari,jpeg,undefined,261,52,479,79
260,safari,avif,undefined,266,67,485,82
265,safari,webp,undefined,262,69,431,79
271,safari,jpeg,undefined,264,74,552,84
276,safari,avif,undefined,273,83,561,87
281,safari,webp,undefined,235,49,487,53
290,safari,jpeg,undefined,264,75,429,79
295,safari,avif,undefined,264,14,448,51
300,safari,webp,undefined,272,75,406,80
306,safari,jpeg,undefined,261,12,648,51
311,safari,avif,undefined,267,42,786,50
316,safari,webp,undefined,288,94,697,97
323,safari,jpeg,undefined,252,14,453,44
328,safari,avif,undefined,264,67,488,79
333,safari,webp,undefined,271,58,435,84
342,safari,jpeg,undefined,280,97,469,102
347,safari,avif,undefined,293,60,456,84
352,safari,webp,undefined,261,70,385,79
361,safari,jpeg,undefined,262,81,453,86
366,safari,avif,undefined,333,130,561,134
371,safari,webp,undefined,298,104,438,108
377,safari,jpeg,undefined,282,51,522,79
382,safari,avif,undefined,267,81,551,84
387,safari,webp,undefined,269,60,471,84
396,safari,jpeg,undefined,259,55,425,78
401,safari,avif,undefined,264,75,412,84
406,safari,webp,undefined,265,35,420,51
414,safari,jpeg,undefined,275,78,450,81
419,safari,avif,undefined,282,91,473,95
424,safari,webp,undefined,237,17,368,51
433,safari,jpeg,undefined,273,71,439,80
438,safari,avif,undefined,275,56,435,81
443,safari,webp,undefined,265,69,386,83
449,safari,jpeg,undefined,316,125,554,129
454,safari,avif,undefined,265,53,566,80
459,safari,webp,undefined,259,68,471,81
466,safari,jpeg,undefined,263,66,442,81
