1,firefox,png,undefined,177,12,1730,105
5,firefox,jpeg,undefined,503,9,210,453
10,firefox,avif,undefined,278,10,217,221
15,firefox,webp,undefined,152,13,202,92
20,firefox,png,undefined,195,8,1690,142
24,firefox,jpeg,undefined,104,11,241,47
29,firefox,avif,undefined,114,11,239,56
34,firefox,webp,undefined,158,16,211,103
39,firefox,png,undefined,171,10,1521,126
43,firefox,jpeg,undefined,93,11,215,30
48,firefox,avif,undefined,128,13,187,74
53,firefox,webp,undefined,143,11,182,88
61,firefox,jpeg,undefined,165,14,234,97
66,firefox,avif,undefined,210,10,199,155
71,firefox,webp,undefined,127,12,179,74
76,firefox,png,undefined,246,10,1823,184
80,firefox,jpeg,undefined,137,14,308,72
85,firefox,avif,undefined,152,17,327,81
90,firefox,webp,undefined,145,9,282,81
95,firefox,png,undefined,149,13,1940,86
103,firefox,avif,undefined,283,22,244,219
108,firefox,webp,undefined,120,10,170,64
114,firefox,jpeg,undefined,244,11,316,186
119,firefox,avif,undefined,247,18,311,182
124,firefox,webp,undefined,150,9,270,92
132,firefox,jpeg,undefined,224,13,236,171
137,firefox,avif,undefined,106,15,205,56
142,firefox,webp,undefined,256,11,187,193
148,firefox,jpeg,undefined,142,13,839,87
153,firefox,avif,undefined,108,17,429,38
158,firefox,webp,undefined,125,15,351,69
163,firefox,png,undefined,124,12,1613,67
168,firefox,jpeg,undefined,100,9,230,43
173,firefox,avif,undefined,136,14,242,80
178,firefox,webp,undefined,146,13,204,78
183,firefox,png,undefined,136,16,1892,67
187,firefox,jpeg,undefined,280,11,250,211
192,firefox,avif,undefined,221,17,308,154
197,firefox,webp,undefined,152,15,233,96
203,firefox,jpeg,undefined,146,14,293,89
208,firefox,avif,undefined,151,9,330,91
213,firefox,webp,undefined,245,12,244,179
217,firefox,png,undefined,104,12,2068,41
220,firefox,jpeg,undefined,157,12,249,104
225,firefox,avif,undefined,151,11,278,83
230,firefox,webp,undefined,127,19,213,68
234,firefox,png,undefined,153,10,1833,93
237,firefox,jpeg,undefined,125,13,334,62
242,firefox,avif,undefined,123,11,275,59
246,firefox,webp,undefined,130,12,241,72
253,firefox,jpeg,undefined,124,13,284,69
258,firefox,avif,undefined,268,17,326,211
263,firefox,webp,undefined,120,10,252,62
269,firefox,jpeg,undefined,145,12,340,94
274,firefox,avif,undefined,153,14,369,91
279,firefox,webp,undefined,123,13,303,63
284,firefox,png,undefined,246,9,1910,195
288,firefox,jpeg,undefined,143,10,250,79
293,firefox,avif,undefined,110,9,247,53
298,firefox,webp,undefined,279,35,240,213
304,firefox,jpeg,undefined,215,13,478,148
309,firefox,avif,undefined,259,10,617,196
314,firefox,webp,undefined,150,16,521,87
321,firefox,jpeg,undefined,85,12,256,31
326,firefox,avif,undefined,132,15,318,75
331,firefox,webp,undefined,121,6,232,66
336,firefox,png,undefined,133,15,1832,74
340,firefox,jpeg,undefined,252,9,238,202
345,firefox,avif,undefined,150,20,246,94
350,firefox,webp,undefined,125,8,190,71
355,firefox,png,undefined,136,9,1802,86
359,firefox,jpeg,undefined,116,15,263,78
364,firefox,avif,undefined,111,13,248,51
369,firefox,webp,undefined,96,13,203,52
375,firefox,jpeg,undefined,143,13,327,89
380,firefox,avif,undefined,138,14,358,93
385,firefox,webp,undefined,233,18,269,177
390,firefox,png,undefined,228,13,1222,186
394,firefox,jpeg,undefined,241,23,235,200
399,firefox,avif,undefined,126,16,247,76
404,firefox,webp,undefined,93,9,174,46
412,firefox,jpeg,undefined,130,15,236,87
417,firefox,avif,undefined,140,11,256,101
422,firefox,webp,undefined,186,13,196,133
427,firefox,png,undefined,130,10,1772,86
431,firefox,jpeg,undefined,226,8,233,171
436,firefox,avif,undefined,193,24,701,43
441,firefox,webp,undefined,142,8,177,86
447,firefox,jpeg,undefined,97,11,313,44
452,firefox,avif,undefined,134,14,365,88
457,firefox,webp,undefined,163,13,300,125
464,firefox,jpeg,undefined,151,15,253,98
469,firefox,avif,undefined,111,11,247,70
474,firefox,webp,undefined,128,13,199,85
480,firefox,jpeg,undefined,113,8,321,67
485,firefox,avif,undefined,166,12,409,112
490,firefox,webp,undefined,132,10,326,84
494,firefox,png,undefined,144,12,1992,102
498,firefox,jpeg,undefined,138,14,286,82
503,firefox,avif,undefined,152,10,312,96
508,firefox,webp,undefined,153,11,245,123
513,firefox,png,undefined,148,11,1727,89
517,firefox,jpeg,undefined,125,11,203,74
522,firefox,avif,undefined,124,8,200,75
527,firefox,webp,undefined,116,10,160,73
533,firefox,jpeg,undefined,135,12,349,84
538,firefox,avif,undefined,127,16,379,87
543,firefox,webp,undefined,114,12,300,71
550,firefox,jpeg,undefined,92,11,288,45
555,firefox,avif,undefined,224,11,262,170
560,firefox,webp,undefined,86,16,246,37
565,firefox,png,undefined,116,11,1418,69
570,firefox,jpeg,undefined,99,10,220,58
575,firefox,avif,undefined,143,12,216,94
579,firefox,webp,undefined,126,17,191,71
585,firefox,jpeg,undefined,119,11,377,71
590,firefox,avif,undefined,113,12,403,74
595,firefox,webp,undefined,115,9,337,73
602,firefox,jpeg,undefined,125,10,278,71
607,firefox,avif,undefined,88,11,284,28
612,firefox,webp,undefined,257,11,225,213
617,firefox,png,undefined,127,10,1625,72
621,firefox,jpeg,undefined,121,11,250,69
626,firefox,avif,undefined,110,9,225,69
631,firefox,webp,undefined,142,11,214,99
637,firefox,jpeg,undefined,91,11,538,27
642,firefox,avif,undefined,136,15,619,88
647,firefox,webp,undefined,96,10,512,47
653,firefox,jpeg,undefined,124,11,389,69
658,firefox,avif,undefined,146,12,454,98
663,firefox,webp,undefined,123,13,345,83
669,firefox,jpeg,undefined,126,10,382,73
674,firefox,avif,undefined,260,13,330,210
679,firefox,webp,undefined,221,20,263,180
684,firefox,png,undefined,220,12,1876,181
687,firefox,jpeg,undefined,137,14,259,98
692,firefox,avif,undefined,125,10,261,75
697,firefox,webp,undefined,95,11,194,54
703,firefox,jpeg,undefined,245,14,295,204
708,firefox,avif,undefined,118,11,322,74
713,firefox,webp,undefined,365,10,224,313
719,firefox,jpeg,undefined,238,10,312,183
724,firefox,avif,undefined,225,16,402,174
729,firefox,webp,undefined,134,10,305,95
734,firefox,png,undefined,208,15,1760,166
738,firefox,jpeg,undefined,125,13,231,76
743,firefox,avif,undefined,131,11,238,84
748,firefox,webp,undefined,115,14,198,75
755,firefox,jpeg,undefined,248,11,247,194
760,firefox,avif,undefined,240,12,243,184
765,firefox,webp,undefined,110,12,189,58
772,firefox,jpeg,undefined,155,13,290,106
777,firefox,avif,undefined,104,13,283,59
782,firefox,webp,undefined,123,9,215,68
786,firefox,png,undefined,134,9,1732,91
790,firefox,jpeg,undefined,123,17,254,78
795,firefox,avif,undefined,119,8,245,75
800,firefox,webp,undefined,130,16,204,79
805,firefox,png,undefined,346,136,1734,305
810,firefox,jpeg,undefined,136,13,240,83
815,firefox,avif,undefined,122,12,245,72
820,firefox,webp,undefined,135,11,217,78
824,firefox,png,undefined,103,10,1768,55
828,firefox,jpeg,undefined,135,8,223,91
833,firefox,avif,undefined,135,10,226,100
838,firefox,webp,undefined,147,10,197,96
843,firefox,png,undefined,141,14,1311,81
848,firefox,jpeg,undefined,143,12,215,86
853,firefox,avif,undefined,112,9,212,71
858,firefox,webp,undefined,202,10,174,156
862,firefox,png,undefined,108,17,2019,61
866,firefox,jpeg,undefined,82,10,329,23
871,firefox,avif,undefined,135,14,356,92
876,firefox,webp,undefined,128,11,298,86
888,firefox,avif,undefined,128,9,278,81
893,firefox,webp,undefined,126,28,221,85
898,firefox,png,undefined,122,13,1703,70
902,firefox,jpeg,undefined,233,12,237,170
907,firefox,avif,undefined,130,20,240,82
912,firefox,webp,undefined,250,19,190,202
920,firefox,jpeg,undefined,203,12,256,160
925,firefox,avif,undefined,97,10,277,57
930,firefox,webp,undefined,119,12,209,64
935,firefox,jpeg,undefined,178,9,396,124
940,firefox,avif,undefined,252,13,456,197
945,firefox,webp,undefined,159,18,373,104
950,firefox,png,undefined,132,12,1900,81
954,firefox,jpeg,undefined,132,9,223,77
959,firefox,avif,undefined,229,15,249,188
964,firefox,webp,undefined,124,8,211,64
969,firefox,png,undefined,146,12,1707,93
973,firefox,jpeg,undefined,128,15,234,76
978,firefox,avif,undefined,126,13,235,74
983,firefox,webp,undefined,160,12,208,111
989,firefox,jpeg,undefined,131,11,311,96
994,firefox,avif,undefined,120,11,335,75
999,firefox,webp,undefined,120,15,269,79
1004,firefox,png,undefined,134,10,1800,87
1008,firefox,jpeg,undefined,127,15,232,71
1013,firefox,avif,undefined,162,9,252,98
1018,firefox,webp,undefined,236,8,193,196
1022,firefox,png,undefined,135,10,1797,85
1026,firefox,jpeg,undefined,452,11,278,401
1031,firefox,avif,undefined,146,14,342,97
1036,firefox,webp,undefined,143,10,267,90
1042,firefox,jpeg,undefined,127,11,364,82
1047,firefox,avif,undefined,183,16,461,130
1052,firefox,webp,undefined,211,12,314,172
1058,firefox,jpeg,undefined,119,11,278,78
1063,firefox,avif,undefined,140,11,274,92
1068,firefox,webp,undefined,139,17,247,95
1074,firefox,jpeg,undefined,136,17,394,89
1079,firefox,avif,undefined,143,15,412,96
1084,firefox,webp,undefined,266,12,345,221
1088,firefox,png,undefined,153,15,2013,98
1092,firefox,jpeg,undefined,440,14,241,401
1097,firefox,avif,undefined,119,11,287,70
1102,firefox,webp,undefined,134,11,215,88
1107,firefox,png,undefined,121,17,1536,73
1111,firefox,jpeg,undefined,207,14,222,165
1116,firefox,avif,undefined,215,9,206,170
1121,firefox,webp,undefined,112,9,170,68
1129,firefox,jpeg,undefined,121,12,223,82
1134,firefox,avif,undefined,128,15,238,82
1139,firefox,webp,undefined,115,9,201,64
1144,firefox,png,undefined,229,10,1694,176
1148,firefox,jpeg,undefined,110,8,203,69
1153,firefox,avif,undefined,225,10,194,181
1158,firefox,webp,undefined,81,12,166,34
1164,firefox,jpeg,undefined,152,14,413,105
1169,firefox,avif,undefined,443,12,458,390
1174,firefox,webp,undefined,111,11,358,74
1180,firefox,jpeg,undefined,132,9,304,83
1185,firefox,avif,undefined,117,12,334,73
1190,firefox,webp,undefined,131,16,253,81
1194,firefox,png,undefined,244,39,1802,193
1197,firefox,jpeg,undefined,137,10,222,91
1202,firefox,avif,undefined,141,18,232,94
1207,firefox,webp,undefined,137,10,191,86
1213,firefox,jpeg,undefined,121,10,409,72
1218,firefox,avif,undefined,179,20,352,123
1223,firefox,webp,undefined,157,12,308,112
1229,firefox,jpeg,undefined,130,14,322,84
1234,firefox,avif,undefined,128,12,401,80
1239,firefox,webp,undefined,134,11,264,91
1246,firefox,jpeg,undefined,124,14,263,67
1251,firefox,avif,undefined,105,11,255,65
1256,firefox,webp,undefined,139,16,210,90
1260,firefox,png,undefined,159,9,1815,111
1264,firefox,jpeg,undefined,138,14,249,93
1269,firefox,avif,undefined,147,15,247,95
1274,firefox,webp,undefined,179,10,200,129
1279,firefox,png,undefined,132,11,1951,84
1283,firefox,jpeg,undefined,270,23,286,213
1288,firefox,avif,undefined,107,12,271,54
1293,firefox,webp,undefined,110,12,230,59
1298,firefox,png,undefined,248,15,1785,197
1302,firefox,jpeg,undefined,240,10,216,189
1307,firefox,avif,undefined,147,9,199,93
1312,firefox,webp,undefined,148,15,185,104
1318,firefox,jpeg,undefined,194,12,283,160
1323,firefox,avif,undefined,129,10,389,81
1328,firefox,webp,undefined,267,12,267,212
1334,firefox,jpeg,undefined,133,13,487,86
1339,firefox,avif,undefined,437,8,570,382
1344,firefox,webp,undefined,75,8,455,24
1350,firefox,jpeg,undefined,121,13,324,74
1355,firefox,avif,undefined,129,9,339,87
1360,firefox,webp,undefined,220,8,278,178
1364,firefox,png,undefined,124,15,1896,76
1368,firefox,jpeg,undefined,140,14,227,96
1373,firefox,avif,undefined,128,10,213,84
1378,firefox,webp,undefined,121,9,185,79
1382,firefox,png,undefined,152,9,1835,100
1386,firefox,jpeg,undefined,78,10,252,33
1391,firefox,avif,undefined,134,10,278,95
1396,firefox,webp,undefined,348,15,229,308
1401,firefox,png,undefined,148,15,1459,106
1406,firefox,jpeg,undefined,259,8,190,211
1411,firefox,avif,undefined,128,10,164,82
1416,firefox,webp,undefined,125,9,149,72
1424,firefox,jpeg,undefined,147,14,272,96
1429,firefox,avif,undefined,185,15,264,137
1434,firefox,webp,undefined,158,11,221,118
1440,firefox,jpeg,undefined,142,16,403,96
1445,firefox,avif,undefined,248,13,470,199
1450,firefox,webp,undefined,151,12,385,106
1456,firefox,jpeg,undefined,165,10,321,114
1461,firefox,avif,undefined,123,11,435,83
1466,firefox,webp,undefined,242,15,364,196
1472,firefox,jpeg,undefined,145,12,277,97
1477,firefox,avif,undefined,138,11,251,90
