312,safari,avif,undefined,248,60,457,79
317,safari,webp,undefined,259,30,463,51
321,safari,png,undefined,258,81,2428,85
326,safari,jpeg,undefined,249,48,533,53
331,safari,avif,undefined,271,60,589,90
336,safari,webp,undefined,263,92,521,96
341,safari,png,undefined,241,42,1953,49
346,safari,jpeg,undefined,254,42,427,51
351,safari,avif,undefined,247,6,421,51
356,safari,webp,undefined,249,59,387,79
361,safari,png,undefined,248,7,1387,50
366,safari,jpeg,undefined,224,33,398,50
371,safari,avif,undefined,260,51,396,83
376,safari,webp,undefined,250,52,371,80
381,safari,png,undefined,278,71,1731,86
386,safari,jpeg,undefined,280,59,428,85
391,safari,avif,undefined,270,50,407,80
396,safari,webp,undefined,282,88,386,92
401,safari,png,undefined,278,15,2254,52
406,safari,jpeg,undefined,273,51,500,85
411,safari,avif,undefined,263,78,480,82
416,safari,webp,undefined,278,92,453,96
421,safari,png,undefined,327,131,1995,134
426,safari,jpeg,undefined,241,9,479,52
431,safari,avif,undefined,275,8,449,51
436,safari,webp,undefined,340,129,544,140
441,safari,png,undefined,267,12,1994,55
446,safari,jpeg,undefined,261,45,562,51
451,safari,avif,undefined,286,96,475,100
456,safari,webp,undefined,284,40,454,50
461,safari,png,undefined,324,115,1964,118
466,safari,jpeg,undefined,298,109,484,112
471,safari,avif,undefined,312,121,475,125
476,safari,webp,undefined,305,110,438,113
481,safari,png,undefined,256,32,1956,51
486,safari,jpeg,undefined,315,125,508,129
491,safari,avif,undefined,327,125,515,129
496,safari,webp,undefined,268,31,422,50
501,safari,png,undefined,317,120,2062,125
506,safari,jpeg,undefined,267,81,496,84
511,safari,avif,undefined,320,128,602,134
516,safari,webp,undefined,262,49,475,80
521,safari,png,undefined,262,42,2240,51
526,safari,jpeg,undefined,300,112,547,115
531,safari,avif,undefined,282,94,495,97
536,safari,webp,undefined,297,111,497,116
541,safari,png,undefined,264,32,1849,50
546,safari,jpeg,undefined,261,66,446,81
551,safari,avif,undefined,261,50,417,81
556,safari,webp,undefined,263,8,398,50
560,safari,png,undefined,316,129,2029,133
565,safari,jpeg,undefined,260,9,461,51
570,safari,avif,undefined,305,114,474,118
575,safari,webp,undefined,281,31,422,51
580,safari,png,undefined,271,81,2165,88
585,safari,jpeg,undefined,299,107,518,114
590,safari,avif,undefined,311,15,449,50
595,safari,webp,undefined,287,97,444,105
600,safari,png,undefined,273,47,2056,55
605,safari,jpeg,undefined,280,29,478,50
610,safari,avif,undefined,279,35,471,51
615,safari,webp,undefined,253,51,405,78
618,safari,png,undefined,259,9,2465,51
623,safari,jpeg,undefined,260,80,540,84
628,safari,avif,undefined,308,120,560,128
633,safari,webp,undefined,320,128,566,131
638,safari,png,undefined,282,57,2099,82
643,safari,jpeg,undefined,259,33,444,50
648,safari,avif,undefined,315,121,510,126
653,safari,webp,undefined,245,50,396,72
658,safari,png,undefined,265,38,1840,51
663,safari,jpeg,undefined,284,95,423,99
668,safari,avif,undefined,267,45,423,57
673,safari,webp,undefined,262,32,365,51
677,safari,png,undefined,263,42,2621,50
682,safari,jpeg,undefined,309,123,618,129
687,safari,avif,undefined,264,39,516,50
692,safari,webp,undefined,294,9,559,50
697,safari,png,undefined,280,8,1632,50
702,safari,jpeg,undefined,261,58,416,80
707,safari,avif,undefined,324,106,480,110
712,safari,webp,undefined,272,9,326,51
717,safari,png,undefined,238,10,2186,51
722,safari,jpeg,undefined,273,44,554,51
727,safari,avif,undefined,269,37,447,51
732,safari,webp,undefined,279,98,446,103
741,safari,jpeg,undefined,270,56,531,82
746,safari,avif,undefined,292,105,518,110
751,safari,webp,undefined,311,123,512,132
