477,edge_chromium,webp,164.3,8.5,116,73.2
483,edge_chromium,png,200,8.3,1797,106.5
489,edge_chromium,jpeg,183.4,8.6,145,81.6
495,edge_chromium,avif,174.4,8.3,126,71.6
501,edge_chromium,webp,179.6,8.2,145,48.7
507,edge_chromium,png,147.3,8.1,1499,35.9
513,edge_chromium,jpeg,251.4,8.5,157,157
519,edge_chromium,avif,209.9,6.1,163,135.3
525,edge_chromium,webp,164.6,8.3,121,70.3
531,edge_chromium,png,188.5,8.3,1869,90.3
537,edge_chromium,jpeg,164,7.2,242,67
543,edge_chromium,avif,134.5,8.5,166,52.8
549,edge_chromium,webp,225.8,9.4,176,139.2
555,edge_chromium,png,230.9,9.9,1968,170.3
561,edge_chromium,jpeg,348.4,15.6,204,286.6
567,edge_chromium,avif,345.6,10.2,180,282.1
573,edge_chromium,webp,188.4,8.7,162,74.7
579,edge_chromium,png,222.2,7.1,2071,161
585,edge_chromium,jpeg,201.8,9.1,205,141.3
591,edge_chromium,avif,204.6,8.5,178,138.9
597,edge_chromium,webp,228.8,8.6,172,150.8
603,edge_chromium,png,191.1,8.7,1696,83
609,edge_chromium,jpeg,177.7,8.8,177,66.9
615,edge_chromium,avif,369.3,9.9,153,276.9
621,edge_chromium,webp,538.6,9.5,145,462.8
627,edge_chromium,png,191.8,8.6,1940,90.6
633,edge_chromium,jpeg,359.2,12,198,275.9
639,edge_chromium,avif,142.3,8,168,52.1
645,edge_chromium,webp,183.2,8.2,150,65.3
651,edge_chromium,png,221,7.8,2149,159.6
657,edge_chromium,jpeg,257.6,6.9,225,164.5
663,edge_chromium,avif,247.6,8.5,191,187.8
669,edge_chromium,webp,215.9,9.3,185,152.1
675,edge_chromium,png,194.9,9.1,2183,80.8
681,edge_chromium,jpeg,165.5,8.6,245,72.2
687,edge_chromium,avif,203.4,9.7,211,142.4
693,edge_chromium,webp,240.5,7,197,148.4
699,edge_chromium,png,195.2,8.4,1866,72
705,edge_chromium,jpeg,197.7,9,191,73.5
711,edge_chromium,avif,147.7,8.7,148,61.4
717,edge_chromium,webp,173.5,8.8,145,104.7
723,edge_chromium,png,240,8.1,1908,185.3
729,edge_chromium,jpeg,197.8,6.6,193,94.8
735,edge_chromium,avif,182.4,8.8,174,94.2
741,edge_chromium,webp,132.2,8.2,136,55.2
747,edge_chromium,png,199.3,8.2,1967,122.9
753,edge_chromium,jpeg,152.6,9.3,189,29.3
759,edge_chromium,avif,354.1,11.4,157,274.3
765,edge_chromium,webp,204.1,8.6,154,65.7
771,edge_chromium,png,188.2,8.3,1223,82.8
777,edge_chromium,jpeg,175.3,8.3,159,81.4
783,edge_chromium,avif,377.9,10.1,140,306.5
789,edge_chromium,webp,199.4,9.8,139,82.2
795,edge_chromium,png,257.4,9.8,2576,188.1
801,edge_chromium,jpeg,250,8.2,197,156.8
807,edge_chromium,avif,198.5,9,171,125.7
813,edge_chromium,webp,385,12.2,167,308.4
819,edge_chromium,png,219.6,8.8,2449,125.6
825,edge_chromium,jpeg,254.3,8.9,241,197.5
831,edge_chromium,avif,201.4,5.7,203,139.1
837,edge_chromium,webp,208.9,9.2,206,76.8
843,edge_chromium,png,190.9,8.5,1611,76.7
849,edge_chromium,jpeg,188.9,7.9,173,103.1
855,edge_chromium,avif,196,8.5,159,77.4
861,edge_chromium,webp,202.7,8.6,145,92.2
867,edge_chromium,png,179.8,8.5,1668,101.4
873,edge_chromium,jpeg,190.6,8.7,160,84.5
879,edge_chromium,avif,160.7,8.3,163,87.1
884,edge_chromium,webp,256.6,8.4,136,193.2
890,edge_chromium,png,219.3,8.6,1679,78.5
896,edge_chromium,jpeg,190.2,8.2,207,100.9
902,edge_chromium,avif,194.6,8.7,173,112.3
908,edge_chromium,webp,200.3,8.3,199,95
914,edge_chromium,png,294.2,8.6,1887,232.8
920,edge_chromium,jpeg,180.4,8,185,105.7
926,edge_chromium,avif,290.1,7.4,181,215.8
932,edge_chromium,webp,229.6,6.8,170,105.4
938,edge_chromium,png,178.8,9,2033,119.6
944,edge_chromium,jpeg,193.8,8,241,108.2
950,edge_chromium,avif,180.7,9.7,202,103.5
956,edge_chromium,webp,189.9,9.6,191,95.7
962,edge_chromium,png,211,8.6,1396,120.3
968,edge_chromium,jpeg,316.7,8.5,210,231.7
974,edge_chromium,avif,159.5,8.5,202,19.7
980,edge_chromium,webp,177.5,8.8,178,107.3
