700,brave,png,325,9,1927,221
706,brave,jpeg,356,9,224,217
712,brave,avif,331,8,186,216
718,brave,webp,374,10,166,288
724,brave,png,232,7,1927,130
730,brave,jpeg,237,8,227,135
736,brave,avif,239,8,151,150
742,brave,webp,212,9,205,79
748,brave,png,189,9,1708,70
754,brave,jpeg,284,9,240,117
760,brave,avif,305,10,163,210
766,brave,webp,315,8,183,222
772,brave,png,253,10,1231,129
778,brave,jpeg,250,8,173,128
784,brave,avif,388,13,162,286
790,brave,webp,231,9,182,121
796,brave,png,223,10,2118,122
802,brave,jpeg,236,10,241,97
808,brave,avif,247,9,244,64
814,brave,webp,334,7,246,136
820,brave,png,265,9,2715,157
826,brave,jpeg,218,9,258,128
832,brave,avif,314,8,318,92
838,brave,webp,212,8,231,113
844,brave,png,225,8,2010,125
850,brave,jpeg,216,8,187,80
856,brave,avif,237,8,186,127
862,brave,webp,282,8,154,154
868,brave,png,259,8,1711,131
874,brave,jpeg,235,7,196,121
880,brave,avif,222,8,152,131
885,brave,webp,232,8,165,120
891,brave,png,197,7,1753,43
897,brave,jpeg,198,8,209,44
903,brave,avif,250,9,160,163
909,brave,webp,259,8,182,146
915,brave,png,206,8,1743,72
921,brave,jpeg,392,14,192,286
927,brave,avif,238,10,148,157
933,brave,webp,252,9,163,159
939,brave,png,231,9,2113,82
945,brave,jpeg,235,9,256,143
951,brave,avif,368,12,184,288
957,brave,webp,231,9,218,131
963,brave,png,196,9,1386,61
969,brave,jpeg,269,7,231,187
975,brave,avif,234,9,191,139
981,brave,webp,249,10,201,160
987,brave,png,228,7,2227,149
993,brave,jpeg,195,7,236,69
999,brave,avif,387,22,230,294
1005,brave,webp,240,8,224,152
1011,brave,png,230,8,1932,137
1017,brave,jpeg,400,12,191,284
1023,brave,avif,256,9,182,158
1029,brave,webp,308,8,163,223
1035,brave,png,237,9,2292,146
1041,brave,jpeg,366,8,300,260
1047,brave,avif,225,9,255,120
1053,brave,webp,238,9,237,159
1059,brave,png,223,8,1665,99
1065,brave,jpeg,259,9,203,177
1071,brave,avif,404,8,159,292
1077,brave,webp,250,8,217,126
1083,brave,png,237,9,1769,144
1089,brave,jpeg,219,9,259,71
1095,brave,avif,187,8,166,108
1101,brave,webp,178,9,188,99
1107,brave,png,216,8,1648,82
1113,brave,jpeg,241,11,220,62
1119,brave,avif,394,20,155,299
1125,brave,webp,189,8,190,63
1131,brave,png,235,9,2167,147
1137,brave,jpeg,212,10,234,64
1143,brave,avif,224,9,190,140
1149,brave,webp,252,10,207,162
1155,brave,png,193,11,1930,102
1161,brave,jpeg,231,8,218,136
1167,brave,avif,194,8,201,59
1173,brave,webp,214,9,177,84
1179,brave,png,259,9,1468,164
1185,brave,jpeg,176,9,238,62
1191,brave,avif,243,7,162,156
1197,brave,webp,137,9,208,33
1203,brave,png,225,7,2215,140
1208,brave,jpeg,283,8,215,153
1214,brave,avif,187,9,203,70
1220,brave,webp,239,8,188,145
1226,brave,png,214,8,2789,132
1232,brave,jpeg,379,19,221,296
1238,brave,avif,376,17,202,288
1244,brave,webp,244,9,205,148
1250,brave,png,226,7,2196,133
1256,brave,jpeg,226,9,334,138
1262,brave,avif,197,9,281,84
1268,brave,webp,234,8,253,137
1274,brave,png,230,8,1759,142
1280,brave,jpeg,246,7,221,139
1286,brave,avif,221,9,157,138
1292,brave,webp,393,12,160,284
1298,brave,png,186,7,1908,77
1304,brave,jpeg,254,9,218,157
1310,brave,avif,374,10,174,286
1316,brave,webp,253,8,203,150
1322,brave,png,225,7,2263,78
1328,brave,jpeg,326,8,252,246
1334,brave,avif,250,6,202,149
1340,brave,webp,152,7,185,71
1346,brave,png,217,8,1616,113
1351,brave,jpeg,259,8,188,156
1357,brave,avif,182,9,160,101
1363,brave,webp,209,8,210,61
1369,brave,png,198,12,2092,73
1375,brave,jpeg,252,9,246,146
1381,brave,avif,217,9,161,142
1387,brave,webp,268,10,185,147
1393,brave,png,207,6,2662,125
1399,brave,jpeg,242,10,342,158
1405,brave,avif,245,9,325,159
1411,brave,webp,256,7,339,140
1417,brave,png,198,8,1463,76
1423,brave,jpeg,223,11,226,124
1429,brave,avif,247,9,159,137
1435,brave,webp,260,9,184,162
1441,brave,png,237,9,1920,146
1447,brave,jpeg,188,8,221,80
1453,brave,avif,247,9,173,141
1459,brave,webp,208,8,180,69
1465,brave,png,278,9,2155,160
1471,brave,jpeg,408,24,273,298
1477,brave,avif,283,9,210,198
1483,brave,webp,211,9,249,65
1489,brave,png,227,7,2052,142
1495,brave,jpeg,200,5,205,53
1501,brave,avif,229,10,154,131
1507,brave,webp,221,8,218,80
1513,brave,png,215,8,2445,103
1519,brave,jpeg,274,9,196,166
1525,brave,avif,208,8,219,62
1531,brave,webp,212,9,167,136
1537,brave,png,219,10,2124,76
1543,brave,jpeg,166,8,198,22
1549,brave,avif,199,9,191,82
1555,brave,webp,296,9,183,195
